#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.179590E+02   0.614960E+03   0.611930E+03  -0.486329E-07  -0.486533E-07   0.000000E+00   0.614491E+03   0.614491E+03   0.614491E+03  -0.151365E-04   0.320968E+03   0.320934E+03   0.631868E-06
   0.181395E+02   0.603919E+03   0.600941E+03  -0.468140E-07  -0.468336E-07   0.000000E+00   0.603458E+03   0.603458E+03   0.603458E+03  -0.148647E-04   0.315205E+03   0.315172E+03   0.620410E-06
   0.183218E+02   0.593074E+03   0.590148E+03  -0.450630E-07  -0.450819E-07   0.000000E+00   0.592621E+03   0.592621E+03   0.592621E+03  -0.145978E-04   0.309545E+03   0.309511E+03   0.609218E-06
   0.185059E+02   0.582423E+03   0.579547E+03  -0.433775E-07  -0.433957E-07   0.000000E+00   0.581978E+03   0.581978E+03   0.581978E+03  -0.143356E-04   0.303986E+03   0.303952E+03   0.598286E-06
   0.186919E+02   0.571960E+03   0.569134E+03  -0.417548E-07  -0.417723E-07   0.000000E+00   0.571523E+03   0.571523E+03   0.571523E+03  -0.140781E-04   0.298525E+03   0.298492E+03   0.587607E-06
   0.188798E+02   0.561683E+03   0.558906E+03  -0.401926E-07  -0.402094E-07   0.000000E+00   0.561253E+03   0.561253E+03   0.561253E+03  -0.138251E-04   0.293161E+03   0.293128E+03   0.577174E-06
   0.190696E+02   0.551589E+03   0.548860E+03  -0.386888E-07  -0.387050E-07   0.000000E+00   0.551167E+03   0.551167E+03   0.551167E+03  -0.135767E-04   0.287892E+03   0.287860E+03   0.566980E-06
   0.192612E+02   0.541676E+03   0.538994E+03  -0.372412E-07  -0.372568E-07   0.000000E+00   0.541261E+03   0.541261E+03   0.541261E+03  -0.133326E-04   0.282718E+03   0.282686E+03   0.557022E-06
   0.194548E+02   0.531938E+03   0.529302E+03  -0.358475E-07  -0.358625E-07   0.000000E+00   0.531530E+03   0.531530E+03   0.531530E+03  -0.130929E-04   0.277635E+03   0.277603E+03   0.547290E-06
   0.196503E+02   0.522373E+03   0.519782E+03  -0.345058E-07  -0.345203E-07   0.000000E+00   0.521972E+03   0.521972E+03   0.521972E+03  -0.128575E-04   0.272643E+03   0.272611E+03   0.537779E-06
   0.198478E+02   0.512978E+03   0.510432E+03  -0.332143E-07  -0.332282E-07   0.000000E+00   0.512584E+03   0.512584E+03   0.512584E+03  -0.126263E-04   0.267739E+03   0.267708E+03   0.528485E-06
   0.200473E+02   0.503752E+03   0.501249E+03  -0.319711E-07  -0.319845E-07   0.000000E+00   0.503364E+03   0.503364E+03   0.503364E+03  -0.123992E-04   0.262924E+03   0.262892E+03   0.519402E-06
   0.202487E+02   0.494689E+03   0.492229E+03  -0.307742E-07  -0.307871E-07   0.000000E+00   0.494308E+03   0.494308E+03   0.494308E+03  -0.121761E-04   0.258193E+03   0.258162E+03   0.510523E-06
   0.204522E+02   0.485787E+03   0.483370E+03  -0.296221E-07  -0.296345E-07   0.000000E+00   0.485413E+03   0.485413E+03   0.485413E+03  -0.119570E-04   0.253547E+03   0.253516E+03   0.501844E-06
   0.206578E+02   0.477044E+03   0.474668E+03  -0.285129E-07  -0.285249E-07   0.000000E+00   0.476676E+03   0.476676E+03   0.476676E+03  -0.117418E-04   0.248984E+03   0.248953E+03   0.493359E-06
   0.208654E+02   0.468458E+03   0.466122E+03  -0.274453E-07  -0.274568E-07   0.000000E+00   0.468096E+03   0.468096E+03   0.468096E+03  -0.115304E-04   0.244502E+03   0.244472E+03   0.485065E-06
   0.210751E+02   0.460023E+03   0.457728E+03  -0.264175E-07  -0.264286E-07   0.000000E+00   0.459668E+03   0.459668E+03   0.459668E+03  -0.113228E-04   0.240100E+03   0.240070E+03   0.476955E-06
   0.212869E+02   0.451739E+03   0.449483E+03  -0.254281E-07  -0.254388E-07   0.000000E+00   0.451390E+03   0.451390E+03   0.451390E+03  -0.111189E-04   0.235776E+03   0.235746E+03   0.469025E-06
   0.215009E+02   0.443603E+03   0.441386E+03  -0.244757E-07  -0.244860E-07   0.000000E+00   0.443260E+03   0.443260E+03   0.443260E+03  -0.109186E-04   0.231529E+03   0.231499E+03   0.461270E-06
   0.217169E+02   0.435612E+03   0.433433E+03  -0.235590E-07  -0.235688E-07   0.000000E+00   0.435275E+03   0.435275E+03   0.435275E+03  -0.107219E-04   0.227359E+03   0.227329E+03   0.453687E-06
   0.219352E+02   0.427764E+03   0.425622E+03  -0.226764E-07  -0.226859E-07   0.000000E+00   0.427432E+03   0.427432E+03   0.427432E+03  -0.105288E-04   0.223262E+03   0.223233E+03   0.446269E-06
   0.221557E+02   0.420055E+03   0.417949E+03  -0.218268E-07  -0.218360E-07   0.000000E+00   0.419729E+03   0.419729E+03   0.419729E+03  -0.103390E-04   0.219239E+03   0.219209E+03   0.439014E-06
   0.223783E+02   0.412484E+03   0.410414E+03  -0.210090E-07  -0.210178E-07   0.000000E+00   0.412164E+03   0.412164E+03   0.412164E+03  -0.101527E-04   0.215287E+03   0.215258E+03   0.431917E-06
   0.226032E+02   0.405049E+03   0.403014E+03  -0.202218E-07  -0.202303E-07   0.000000E+00   0.404734E+03   0.404734E+03   0.404734E+03  -0.996963E-05   0.211406E+03   0.211377E+03   0.424975E-06
   0.228304E+02   0.397746E+03   0.395745E+03  -0.194640E-07  -0.194722E-07   0.000000E+00   0.397436E+03   0.397436E+03   0.397436E+03  -0.978987E-05   0.207594E+03   0.207565E+03   0.418182E-06
   0.230598E+02   0.390573E+03   0.388606E+03  -0.187346E-07  -0.187424E-07   0.000000E+00   0.390268E+03   0.390268E+03   0.390268E+03  -0.961331E-05   0.203850E+03   0.203822E+03   0.411536E-06
   0.232916E+02   0.383528E+03   0.381595E+03  -0.180324E-07  -0.180399E-07   0.000000E+00   0.383229E+03   0.383229E+03   0.383229E+03  -0.943991E-05   0.200173E+03   0.200145E+03   0.405033E-06
   0.235257E+02   0.376609E+03   0.374709E+03  -0.173564E-07  -0.173637E-07   0.000000E+00   0.376315E+03   0.376315E+03   0.376315E+03  -0.926960E-05   0.196562E+03   0.196534E+03   0.398668E-06
   0.237621E+02   0.369814E+03   0.367946E+03  -0.167059E-07  -0.167129E-07   0.000000E+00   0.369525E+03   0.369525E+03   0.369525E+03  -0.910235E-05   0.193016E+03   0.192988E+03   0.392440E-06
   0.240009E+02   0.363140E+03   0.361304E+03  -0.160796E-07  -0.160863E-07   0.000000E+00   0.362856E+03   0.362856E+03   0.362856E+03  -0.893808E-05   0.189532E+03   0.189504E+03   0.386343E-06
   0.242421E+02   0.356586E+03   0.354780E+03  -0.154767E-07  -0.154832E-07   0.000000E+00   0.356306E+03   0.356306E+03   0.356306E+03  -0.877674E-05   0.186111E+03   0.186083E+03   0.380375E-06
   0.244858E+02   0.350148E+03   0.348373E+03  -0.148963E-07  -0.149026E-07   0.000000E+00   0.349874E+03   0.349874E+03   0.349874E+03  -0.861828E-05   0.182751E+03   0.182723E+03   0.374533E-06
   0.247319E+02   0.343827E+03   0.342082E+03  -0.143378E-07  -0.143438E-07   0.000000E+00   0.343556E+03   0.343556E+03   0.343556E+03  -0.846268E-05   0.179451E+03   0.179424E+03   0.368814E-06
   0.249804E+02   0.337617E+03   0.335902E+03  -0.138001E-07  -0.138059E-07   0.000000E+00   0.337352E+03   0.337352E+03   0.337352E+03  -0.830984E-05   0.176210E+03   0.176183E+03   0.363214E-06
   0.252315E+02   0.331519E+03   0.329832E+03  -0.132825E-07  -0.132881E-07   0.000000E+00   0.331258E+03   0.331258E+03   0.331258E+03  -0.815973E-05   0.173027E+03   0.173000E+03   0.357730E-06
   0.254851E+02   0.325530E+03   0.323872E+03  -0.127843E-07  -0.127896E-07   0.000000E+00   0.325273E+03   0.325273E+03   0.325273E+03  -0.801231E-05   0.169901E+03   0.169874E+03   0.352359E-06
   0.257412E+02   0.319648E+03   0.318018E+03  -0.123048E-07  -0.123099E-07   0.000000E+00   0.319396E+03   0.319396E+03   0.319396E+03  -0.786754E-05   0.166832E+03   0.166805E+03   0.347100E-06
   0.259999E+02   0.313872E+03   0.312268E+03  -0.118431E-07  -0.118481E-07   0.000000E+00   0.313623E+03   0.313623E+03   0.313623E+03  -0.772535E-05   0.163816E+03   0.163790E+03   0.341948E-06
   0.262612E+02   0.308198E+03   0.306622E+03  -0.113988E-07  -0.114036E-07   0.000000E+00   0.307954E+03   0.307954E+03   0.307954E+03  -0.758571E-05   0.160855E+03   0.160829E+03   0.336901E-06
   0.265251E+02   0.302627E+03   0.301077E+03  -0.109711E-07  -0.109757E-07   0.000000E+00   0.302387E+03   0.302387E+03   0.302387E+03  -0.744856E-05   0.157947E+03   0.157921E+03   0.331957E-06
   0.267917E+02   0.297155E+03   0.295631E+03  -0.105595E-07  -0.105639E-07   0.000000E+00   0.296919E+03   0.296919E+03   0.296919E+03  -0.731389E-05   0.155091E+03   0.155065E+03   0.327114E-06
   0.270610E+02   0.291781E+03   0.290283E+03  -0.101632E-07  -0.101675E-07   0.000000E+00   0.291549E+03   0.291549E+03   0.291549E+03  -0.718161E-05   0.152287E+03   0.152260E+03   0.322367E-06
   0.273329E+02   0.286504E+03   0.285030E+03  -0.978177E-08  -0.978587E-08   0.000000E+00   0.286276E+03   0.286276E+03   0.286276E+03  -0.705170E-05   0.149532E+03   0.149506E+03   0.317716E-06
   0.276076E+02   0.281321E+03   0.279871E+03  -0.941463E-08  -0.941857E-08   0.000000E+00   0.281096E+03   0.281096E+03   0.281096E+03  -0.692412E-05   0.146827E+03   0.146801E+03   0.313158E-06
   0.278851E+02   0.276231E+03   0.274806E+03  -0.906127E-08  -0.906506E-08   0.000000E+00   0.276010E+03   0.276010E+03   0.276010E+03  -0.679884E-05   0.144170E+03   0.144144E+03   0.308690E-06
   0.281653E+02   0.271232E+03   0.269830E+03  -0.872111E-08  -0.872477E-08   0.000000E+00   0.271015E+03   0.271015E+03   0.271015E+03  -0.667579E-05   0.141561E+03   0.141535E+03   0.304311E-06
   0.284484E+02   0.266323E+03   0.264944E+03  -0.839370E-08  -0.839722E-08   0.000000E+00   0.266109E+03   0.266109E+03   0.266109E+03  -0.655495E-05   0.138998E+03   0.138973E+03   0.300018E-06
   0.287343E+02   0.261501E+03   0.260146E+03  -0.807856E-08  -0.808194E-08   0.000000E+00   0.261291E+03   0.261291E+03   0.261291E+03  -0.643628E-05   0.136482E+03   0.136456E+03   0.295809E-06
   0.290231E+02   0.256767E+03   0.255434E+03  -0.777525E-08  -0.777850E-08   0.000000E+00   0.256561E+03   0.256561E+03   0.256561E+03  -0.631975E-05   0.134011E+03   0.133985E+03   0.291683E-06
   0.293148E+02   0.252117E+03   0.250806E+03  -0.748327E-08  -0.748641E-08   0.000000E+00   0.251914E+03   0.251914E+03   0.251914E+03  -0.620529E-05   0.131584E+03   0.131559E+03   0.287636E-06
   0.296094E+02   0.247551E+03   0.246261E+03  -0.720224E-08  -0.720526E-08   0.000000E+00   0.247351E+03   0.247351E+03   0.247351E+03  -0.609289E-05   0.129200E+03   0.129175E+03   0.283667E-06
   0.299070E+02   0.243066E+03   0.241797E+03  -0.693174E-08  -0.693464E-08   0.000000E+00   0.242870E+03   0.242870E+03   0.242870E+03  -0.598250E-05   0.126860E+03   0.126835E+03   0.279775E-06
   0.302076E+02   0.238662E+03   0.237414E+03  -0.667138E-08  -0.667417E-08   0.000000E+00   0.238469E+03   0.238469E+03   0.238469E+03  -0.587410E-05   0.124561E+03   0.124536E+03   0.275957E-06
   0.305112E+02   0.234338E+03   0.233110E+03  -0.642081E-08  -0.642350E-08   0.000000E+00   0.234147E+03   0.234147E+03   0.234147E+03  -0.576765E-05   0.122304E+03   0.122279E+03   0.272211E-06
   0.308178E+02   0.230090E+03   0.228883E+03  -0.617960E-08  -0.618219E-08   0.000000E+00   0.229903E+03   0.229903E+03   0.229903E+03  -0.566311E-05   0.120087E+03   0.120062E+03   0.268537E-06
   0.311275E+02   0.225919E+03   0.224731E+03  -0.594743E-08  -0.594992E-08   0.000000E+00   0.225735E+03   0.225735E+03   0.225735E+03  -0.556044E-05   0.117910E+03   0.117885E+03   0.264931E-06
   0.314404E+02   0.221823E+03   0.220654E+03  -0.572397E-08  -0.572637E-08   0.000000E+00   0.221642E+03   0.221642E+03   0.221642E+03  -0.545961E-05   0.115772E+03   0.115747E+03   0.261394E-06
   0.317563E+02   0.217801E+03   0.216651E+03  -0.550891E-08  -0.551122E-08   0.000000E+00   0.217623E+03   0.217623E+03   0.217623E+03  -0.536061E-05   0.113673E+03   0.113648E+03   0.257922E-06
   0.320755E+02   0.213851E+03   0.212720E+03  -0.530190E-08  -0.530412E-08   0.000000E+00   0.213676E+03   0.213676E+03   0.213676E+03  -0.526338E-05   0.111611E+03   0.111586E+03   0.254514E-06
   0.323979E+02   0.209971E+03   0.208859E+03  -0.510264E-08  -0.510478E-08   0.000000E+00   0.209799E+03   0.209799E+03   0.209799E+03  -0.516789E-05   0.109586E+03   0.109562E+03   0.251170E-06
   0.327235E+02   0.206162E+03   0.205067E+03  -0.491086E-08  -0.491292E-08   0.000000E+00   0.205992E+03   0.205992E+03   0.205992E+03  -0.507412E-05   0.107598E+03   0.107573E+03   0.247886E-06
   0.330523E+02   0.202421E+03   0.201344E+03  -0.472629E-08  -0.472827E-08   0.000000E+00   0.202254E+03   0.202254E+03   0.202254E+03  -0.498205E-05   0.105645E+03   0.105621E+03   0.244663E-06
   0.333845E+02   0.198747E+03   0.197688E+03  -0.454863E-08  -0.455054E-08   0.000000E+00   0.198583E+03   0.198583E+03   0.198583E+03  -0.489162E-05   0.103728E+03   0.103704E+03   0.241498E-06
   0.337201E+02   0.195140E+03   0.194097E+03  -0.437764E-08  -0.437947E-08   0.000000E+00   0.194978E+03   0.194978E+03   0.194978E+03  -0.480282E-05   0.101845E+03   0.101821E+03   0.238390E-06
   0.340589E+02   0.191597E+03   0.190571E+03  -0.421305E-08  -0.421482E-08   0.000000E+00   0.191438E+03   0.191438E+03   0.191438E+03  -0.471561E-05   0.999955E+02   0.999715E+02   0.235338E-06
   0.344012E+02   0.188118E+03   0.187108E+03  -0.405466E-08  -0.405636E-08   0.000000E+00   0.187962E+03   0.187962E+03   0.187962E+03  -0.462999E-05   0.981798E+02   0.981559E+02   0.232340E-06
   0.347470E+02   0.184702E+03   0.183708E+03  -0.390220E-08  -0.390383E-08   0.000000E+00   0.184548E+03   0.184548E+03   0.184548E+03  -0.454589E-05   0.963966E+02   0.963727E+02   0.229396E-06
   0.350962E+02   0.181347E+03   0.180369E+03  -0.375546E-08  -0.375703E-08   0.000000E+00   0.181195E+03   0.181195E+03   0.181195E+03  -0.446331E-05   0.946455E+02   0.946216E+02   0.226503E-06
   0.354489E+02   0.178052E+03   0.177090E+03  -0.361422E-08  -0.361574E-08   0.000000E+00   0.177903E+03   0.177903E+03   0.177903E+03  -0.438221E-05   0.929259E+02   0.929021E+02   0.223661E-06
   0.358052E+02   0.174817E+03   0.173870E+03  -0.347830E-08  -0.347976E-08   0.000000E+00   0.174671E+03   0.174671E+03   0.174671E+03  -0.430259E-05   0.912374E+02   0.912137E+02   0.220869E-06
   0.361650E+02   0.171640E+03   0.170708E+03  -0.334747E-08  -0.334887E-08   0.000000E+00   0.171496E+03   0.171496E+03   0.171496E+03  -0.422439E-05   0.895792E+02   0.895555E+02   0.218126E-06
   0.365285E+02   0.168521E+03   0.167603E+03  -0.322155E-08  -0.322290E-08   0.000000E+00   0.168378E+03   0.168378E+03   0.168378E+03  -0.414759E-05   0.879508E+02   0.879272E+02   0.215429E-06
   0.368956E+02   0.165457E+03   0.164554E+03  -0.310036E-08  -0.310165E-08   0.000000E+00   0.165317E+03   0.165317E+03   0.165317E+03  -0.407218E-05   0.863518E+02   0.863282E+02   0.212779E-06
   0.372664E+02   0.162449E+03   0.161560E+03  -0.298372E-08  -0.298497E-08   0.000000E+00   0.162311E+03   0.162311E+03   0.162311E+03  -0.399814E-05   0.847817E+02   0.847582E+02   0.210175E-06
   0.376409E+02   0.159495E+03   0.158619E+03  -0.287146E-08  -0.287266E-08   0.000000E+00   0.159359E+03   0.159359E+03   0.159359E+03  -0.392543E-05   0.832398E+02   0.832164E+02   0.207614E-06
   0.380192E+02   0.156594E+03   0.155732E+03  -0.276341E-08  -0.276457E-08   0.000000E+00   0.156460E+03   0.156460E+03   0.156460E+03  -0.385402E-05   0.817256E+02   0.817023E+02   0.205097E-06
   0.384014E+02   0.153745E+03   0.152897E+03  -0.265942E-08  -0.266054E-08   0.000000E+00   0.153614E+03   0.153614E+03   0.153614E+03  -0.378390E-05   0.802388E+02   0.802155E+02   0.202621E-06
   0.387873E+02   0.150948E+03   0.150113E+03  -0.255934E-08  -0.256041E-08   0.000000E+00   0.150818E+03   0.150818E+03   0.150818E+03  -0.371505E-05   0.787787E+02   0.787555E+02   0.200187E-06
   0.391771E+02   0.148201E+03   0.147379E+03  -0.246302E-08  -0.246405E-08   0.000000E+00   0.148074E+03   0.148074E+03   0.148074E+03  -0.364744E-05   0.773452E+02   0.773219E+02   0.197794E-06
   0.395708E+02   0.145504E+03   0.144694E+03  -0.237031E-08  -0.237131E-08   0.000000E+00   0.145379E+03   0.145379E+03   0.145379E+03  -0.358105E-05   0.759373E+02   0.759141E+02   0.195440E-06
   0.399685E+02   0.142855E+03   0.142058E+03  -0.228109E-08  -0.228204E-08   0.000000E+00   0.142732E+03   0.142732E+03   0.142732E+03  -0.351585E-05   0.745549E+02   0.745317E+02   0.193124E-06
   0.403702E+02   0.140254E+03   0.139469E+03  -0.219522E-08  -0.219613E-08   0.000000E+00   0.140133E+03   0.140133E+03   0.140133E+03  -0.345183E-05   0.731973E+02   0.731742E+02   0.190846E-06
   0.407759E+02   0.137701E+03   0.136928E+03  -0.211258E-08  -0.211346E-08   0.000000E+00   0.137581E+03   0.137581E+03   0.137581E+03  -0.338897E-05   0.718644E+02   0.718414E+02   0.188606E-06
   0.411858E+02   0.135193E+03   0.134432E+03  -0.203303E-08  -0.203389E-08   0.000000E+00   0.135075E+03   0.135075E+03   0.135075E+03  -0.332724E-05   0.705555E+02   0.705325E+02   0.186401E-06
   0.415997E+02   0.132730E+03   0.131981E+03  -0.195648E-08  -0.195730E-08   0.000000E+00   0.132614E+03   0.132614E+03   0.132614E+03  -0.326663E-05   0.692701E+02   0.692472E+02   0.184231E-06
   0.420178E+02   0.130312E+03   0.129574E+03  -0.188281E-08  -0.188359E-08   0.000000E+00   0.130198E+03   0.130198E+03   0.130198E+03  -0.320711E-05   0.680080E+02   0.679851E+02   0.182096E-06
   0.424400E+02   0.127938E+03   0.127211E+03  -0.181191E-08  -0.181266E-08   0.000000E+00   0.127825E+03   0.127825E+03   0.127825E+03  -0.314867E-05   0.667688E+02   0.667459E+02   0.179995E-06
   0.428666E+02   0.125606E+03   0.124890E+03  -0.174366E-08  -0.174439E-08   0.000000E+00   0.125495E+03   0.125495E+03   0.125495E+03  -0.309128E-05   0.655518E+02   0.655289E+02   0.177926E-06
   0.432974E+02   0.123317E+03   0.122611E+03  -0.167799E-08  -0.167869E-08   0.000000E+00   0.123208E+03   0.123208E+03   0.123208E+03  -0.303492E-05   0.643568E+02   0.643340E+02   0.175890E-06
   0.437326E+02   0.121069E+03   0.120374E+03  -0.161478E-08  -0.161546E-08   0.000000E+00   0.120961E+03   0.120961E+03   0.120961E+03  -0.297958E-05   0.631834E+02   0.631606E+02   0.173886E-06
   0.441720E+02   0.118861E+03   0.118177E+03  -0.155395E-08  -0.155460E-08   0.000000E+00   0.118755E+03   0.118755E+03   0.118755E+03  -0.292525E-05   0.620313E+02   0.620086E+02   0.171913E-06
   0.446160E+02   0.116694E+03   0.116019E+03  -0.149541E-08  -0.149603E-08   0.000000E+00   0.116589E+03   0.116589E+03   0.116589E+03  -0.287190E-05   0.609000E+02   0.608772E+02   0.169969E-06
   0.450644E+02   0.114565E+03   0.113901E+03  -0.143907E-08  -0.143967E-08   0.000000E+00   0.114463E+03   0.114463E+03   0.114463E+03  -0.281951E-05   0.597890E+02   0.597663E+02   0.168056E-06
   0.455173E+02   0.112476E+03   0.111821E+03  -0.138484E-08  -0.138542E-08   0.000000E+00   0.112374E+03   0.112374E+03   0.112374E+03  -0.276806E-05   0.586982E+02   0.586755E+02   0.166171E-06
   0.459747E+02   0.110424E+03   0.109778E+03  -0.133266E-08  -0.133322E-08   0.000000E+00   0.110324E+03   0.110324E+03   0.110324E+03  -0.271756E-05   0.576272E+02   0.576045E+02   0.164315E-06
   0.464368E+02   0.108409E+03   0.107773E+03  -0.128244E-08  -0.128297E-08   0.000000E+00   0.108310E+03   0.108310E+03   0.108310E+03  -0.266796E-05   0.565754E+02   0.565528E+02   0.162487E-06
   0.469035E+02   0.106430E+03   0.105803E+03  -0.123410E-08  -0.123462E-08   0.000000E+00   0.106333E+03   0.106333E+03   0.106333E+03  -0.261925E-05   0.555427E+02   0.555201E+02   0.160686E-06
   0.473749E+02   0.104487E+03   0.103869E+03  -0.118759E-08  -0.118808E-08   0.000000E+00   0.104391E+03   0.104391E+03   0.104391E+03  -0.257143E-05   0.545286E+02   0.545060E+02   0.158912E-06
   0.478510E+02   0.102580E+03   0.101971E+03  -0.114282E-08  -0.114330E-08   0.000000E+00   0.102485E+03   0.102485E+03   0.102485E+03  -0.252448E-05   0.535330E+02   0.535104E+02   0.157163E-06
   0.483319E+02   0.100706E+03   0.100106E+03  -0.109974E-08  -0.110020E-08   0.000000E+00   0.100614E+03   0.100614E+03   0.100614E+03  -0.247837E-05   0.525553E+02   0.525328E+02   0.155441E-06
   0.488177E+02   0.988672E+02   0.982758E+02  -0.105828E-08  -0.105872E-08   0.000000E+00   0.987756E+02   0.987756E+02   0.987756E+02  -0.243310E-05   0.515953E+02   0.515728E+02   0.153743E-06
